cluster,soft_size,reg_shots_per60,reg_goals_per60,reg_assists_per60,reg_points_per60,reg_hits_per60,reg_blocked_shots_per60,reg_takeaways_per60,reg_giveaways_per60,reg_pim_per60,reg_pp_share,reg_pk_share,reg_fo_pct,reg_fo_taken_per_game,mp_reg_5on5_I_F_xGoals_per60,mp_reg_5on5_I_F_xGoalsPerAttempt,mp_reg_5on5_I_F_highDangerShots_per60,mp_reg_5on5_I_F_highDangerShotShare,mp_reg_5on5_I_F_rebounds_per60,mp_reg_5on5_I_F_reboundxGoals_per60,mp_reg_5on5_I_F_playContinuedInZone_per60,mp_reg_5on5_I_F_playContinuedOutsideZone_per60,mp_reg_5on5_OnIce_xGoalsPercentage_calc,mp_reg_5on5_OnIce_F_xGoals_per60,mp_reg_5on5_OnIce_A_xGoals_per60,mp_reg_5on5_OnIce_A_shotAttempts_per60,mp_reg_5on5_shotsBlockedByPlayer_per60,mp_reg_5on5_penaltiesDrawn_per60,mp_reg_5on4_I_F_xGoals_per60,mp_reg_4on5_OnIce_A_xGoals_per60,prototype_players
0,105.0120286469946,7.290361411018189,0.855248463722354,1.1835476482912124,2.0387961120135665,3.2097435953382965,1.439553848148505,1.4846280298222183,1.7149795881010972,1.3196187648532023,0.0,0.0,0.0,0.0,0.6489809628418978,0.05576708379268606,0.5546263195636202,0.04699762235267983,0.49629861079540877,0.11970743439935498,2.693694960270538,3.5151623524747384,0.4997736566306366,2.329833354029869,2.3173842395445092,52.31079102193307,1.5577217008545499,0.8641334693940169,1.192819756149612,4.151010159894211,Colin White (OTT) p=1.00 | Nick Schmaltz (ARI) p=1.00 | Evgeny Kuznetsov (WSH) p=1.00 | Eric Staal (MTL/BUF) p=1.00 | Evander Kane (SJS) p=1.00 | Sam Reinhart (BUF) p=1.00 | Kevin Fiala (MIN) p=1.00 | Brayden Point (TBL) p=1.00 | Victor Rask (MIN) p=1.00 | Filip Zadina (DET) p=1.00 | Matt Duchene (NSH) p=1.00 | Philipp Kurashev (CHI) p=1.00
1,97.65910032112052,7.346309321181213,0.8036232315728817,1.0911239125577263,1.894747144130608,5.597174967863537,1.3180512266542224,1.302502015415181,1.5008081024750841,1.627723741012127,0.0,0.0,0.0,0.0,0.6213802547821835,0.053585801993723044,0.5177052801749567,0.04464885203008352,0.4681640979190203,0.1086764065179046,2.676989024016925,3.727558574455241,0.5035636901848421,2.245860355145568,2.216447135954272,51.20296561408042,1.4719212738619873,0.8400883953396848,1.1035719084228384,0.15837618581433346,Austin Wagner (LAK) p=1.00 | Brett Ritchie (CGY) p=1.00 | Wayne Simmonds (TOR) p=1.00 | Nic Petan (TOR) p=1.00 | Dryden Hunt (ARI) p=1.00 | Nikolaj Ehlers (WPG) p=1.00 | Vladimir Tarasenko (STL) p=1.00 | Julien Gauthier (NYR) p=1.00 | Patric Hornqvist (FLA) p=1.00 | Eeli Tolvanen (NSH) p=1.00 | Rudolfs Balcers (SJS) p=1.00 | Alexander Radulov (DAL) p=1.00
2,66.7220563984963,6.393041360045996,0.8731005672652964,1.1867403298049584,2.0598408970702544,3.2636632226934217,1.8885937774079946,1.6127436174618703,1.524261182719257,1.23056189147137,0.0,0.0,0.0,0.0,0.6295961398363729,0.06332389351792518,0.5978167293397363,0.05968294028256426,0.4258260322866719,0.13354758310636508,2.2951670314105197,3.03976813529338,0.5071566312920487,2.374991194934131,2.3001728563874284,52.16766091739338,1.9860245761469433,0.7539112050466326,1.5992428699682397,5.773592705435155,Brock Nelson (NYI) p=1.00 | Roope Hintz (DAL) p=1.00 | Sebastian Aho (CAR) p=1.00 | Bo Horvat (VAN) p=1.00 | Derek Ryan (CGY) p=1.00 | Joe Pavelski (DAL) p=1.00 | Nicklas Backstrom (WSH) p=1.00 | Sean Monahan (CGY) p=1.00 | Aleksander Barkov (FLA) p=1.00 | Jamie Benn (DAL) p=1.00 | Sidney Crosby (PIT) p=1.00 | Alexander Wennberg (FLA) p=1.00
3,73.35642961019832,5.953420021368867,0.5456298363646767,0.7421708628741269,1.2878006992388036,7.515144777170544,2.3589494088294813,1.3159405698571052,1.1659885865332507,1.7620885305304583,0.0,0.0,0.0,0.0,0.6226071070582317,0.062057159576709195,0.6490035977582606,0.06512758098847159,0.48530456742686123,0.1480428615414425,2.398097087557939,3.267063113620072,0.488824799008329,2.140193229925798,2.2283163460991062,52.8978149178182,2.2542949618634824,0.7761809909386264,0.24667478596255835,6.535360709022371,Jujhar Khaira (EDM) p=1.00 | Jordan Martinook (CAR) p=1.00 | Scott Laughton (PHI) p=1.00 | Kevin Rooney (NYR) p=1.00 | Cedric Paquette (CAR/OTT) p=1.00 | Ryan Getzlaf (ANA) p=1.00 | Lawson Crouse (ARI) p=1.00 | Dylan Larkin (DET) p=1.00 | Blake Comeau (DAL) p=1.00 | William Carrier (VGK) p=1.00 | Nico Sturm (MIN) p=1.00 | Josh Archibald (EDM) p=1.00
4,30.61763931638466,8.280307407172426,0.8948032081665812,1.0164937759778305,1.9112969841444114,3.896538377715646,1.3432386706135884,1.5126116662694367,1.554771137229263,1.4822404010900596,0.0,0.0,0.0,0.0,0.7516076300336687,0.05603144463905435,0.6189459589497097,0.0453953366978633,0.518942958550164,0.1252236641140034,3.0726997288738978,4.39814123956313,0.5094827622380478,2.352703492992276,2.269832690060142,51.00388538922878,1.4547327600386104,0.8190028371732775,0.8892120294388687,36.324282647619704,Filip Chytil (NYR) p=1.00 | Alexis Lafrenière (NYR) p=1.00 | Nils Hoglander (VAN) p=1.00 | Josh Leivo (CGY) p=1.00 | Nino Niederreiter (CAR) p=1.00 | Corey Perry (MTL) p=1.00 | Brendan Gallagher (MTL) p=1.00 | Oliver Bjorkstrand (CBJ) p=1.00 | Mathew Barzal (NYI) p=1.00 | Jack Eichel (BUF) p=1.00 | Richard Panik (WSH/DET) p=1.00 | Nick Cousins (NSH) p=1.00
5,35.45841233881373,6.172527757652574,0.7217373049222916,0.942114946566038,1.6638522514883296,7.0799091148354725,2.199139926666574,1.5578216104825642,1.3032571568868736,3.0675892491945698,0.0,0.0,0.0,0.0,0.56367815724004,0.05512425094296394,0.453110340462035,0.040923770756598775,0.33915327421093566,0.09623006531852334,2.3473133091949814,3.073810480698747,0.4652221574633509,2.098708239563155,2.436891233256979,54.374319422382285,2.211523037324133,1.1091028486309549,3.094593778963132,4.312949497623992,Max McCormick (CAR) p=1.00 | Sam Carrick (ANA) p=1.00 | Adam Brooks (TOR) p=1.00 | Logan O'Connor (COL) p=1.00 | Steven Lorentz (CAR) p=1.00 | Marc Michaelis (VAN) p=1.00 | Mikko Koivu (CBJ) p=1.00 | Austin Watson (OTT) p=1.00 | Cal Clutterbuck (NYI) p=1.00 | Nathan MacKinnon (COL) p=1.00 | Mitchell Stephens (TBL) p=1.00 | Chris Wagner (BOS) p=1.00
6,4.999963933797627,4.138678517310886,0.0,0.5711088245438168,0.5711088245438168,21.36295136099274,2.414052573916978,0.645406198341148,0.41676177351172233,24.48210580770562,0.0,0.0,0.0,0.0,0.48066731669709717,0.06149886843754521,0.814911487343418,0.0867538724945669,0.484084780572895,0.16572832830496187,2.112020167135519,2.028411971932537,0.5439365236352217,2.2940043383964666,1.9368402650310212,58.29335933419432,2.4292209315102995,2.8711511896695683,0.42707532349569965,12.24008829070027,Liam O'Brien (COL) p=1.00 | Kurtis Gabriel (SJS) p=1.00 | Jeffrey Viel (SJS) p=1.00 | Michael McCarron (NSH) p=1.00 | Ross Johnston (NYI) p=1.00 | Joe Thornton (TOR) p=0.00 | Anthony Beauvillier (NYI) p=0.00 | Roope Hintz (DAL) p=0.00 | Austin Wagner (LAK) p=0.00 | Jack Roslovic (CBJ) p=0.00 | Nicolas Roy (VGK) p=0.00 | Lawson Crouse (ARI) p=0.00
7,61.928495889356284,5.828073412237679,0.41598502403536725,0.5350993423976037,0.951084366432971,9.69068781627974,2.3563501335824486,1.4708571813718934,0.9917744636066562,2.6957200819480707,0.0,0.0,0.0,0.0,0.5407530279251979,0.0556299124647039,0.5309300670092383,0.05481793976405545,0.41016049978214725,0.12483639401590926,2.2302207098360034,3.2481342459742377,0.4573663667876861,1.9334820040317708,2.2768491842461756,53.571234419998866,2.253542238309934,0.9449174136025706,0.005918179801382633,3.237867503739935,Mike Hardman (CHI) p=1.00 | Kiefer Sherwood (COL) p=1.00 | Josh Dunne (CBJ) p=1.00 | Kyle Rau (MIN) p=1.00 | Ryan Lomberg (FLA) p=1.00 | Carsen Twarynski (PHI) p=1.00 | Luke Johnson (MIN) p=1.00 | Kole Sherwood (CBJ) p=1.00 | Dakota Joshua (STL) p=1.00 | Samuel Morin (PHI) p=1.00 | Nicolas Deslauriers (ANA) p=1.00 | Dylan Sikura (VGK) p=1.00
8,1.0,4.578521646232894,0.5494225975479473,0.36628173169863154,0.9157043292465789,11.354733682657578,3.4796764511369997,0.18314086584931577,0.5494225975479473,12.819860609452103,0.0,0.0,0.0,0.0,0.36510211779921325,0.053771428571428574,0.0,0.0,0.1939968744947998,0.0,1.939968744947998,2.5219593684323973,0.47507074864934395,1.7911731422104866,1.9791561135959475,50.827181117637544,3.2979468664115967,1.3579781214635986,23.176642335766424,5.145064377682404,Mathieu Olivier (NSH) p=1.00 | Jake DeBrusk (BOS) p=0.00 | Denis Gurianov (DAL) p=0.00 | Joel Eriksson Ek (MIN) p=0.00 | Zach Senyshyn (BOS) p=0.00 | Mitch Marner (TOR) p=0.00 | Mitchell Stephens (TBL) p=0.00 | Lawson Crouse (ARI) p=0.00 | Mathieu Joseph (TBL) p=0.00 | Daniel Sprong (WSH) p=0.00 | Anthony Beauvillier (NYI) p=0.00 | Nicolas Roy (VGK) p=0.00
9,40.24587354483794,5.846086861521934,0.679139238551173,0.9856497709258106,1.6647890094769835,4.811641086546351,2.4457700218483076,1.4560436688438756,1.2506681631521805,1.402996733439432,0.0,0.0,0.0,0.0,0.5794344248474509,0.060215440918565136,0.5655344263330363,0.05993848749077264,0.4303024347074352,0.13187343925388403,2.5329812930460074,3.016531487490564,0.48412872227507064,2.137591638272382,2.2712679824145745,52.8430511656225,2.281388757103468,0.7437972112809557,1.1790831253932568,5.97698526851002,Noel Acciari (FLA) p=1.00 | David Kampf (CHI) p=1.00 | Derek Grant (ANA) p=1.00 | Dylan Gambrell (SJS) p=1.00 | Barclay Goodrow (TBL) p=1.00 | Casey Cizikas (NYI) p=1.00 | Adam Lowry (WPG) p=1.00 | Luke Glendening (DET) p=1.00 | Sean Kuraly (BOS) p=1.00 | Riley Sheahan (BUF) p=1.00 | Pierre-Edouard Bellemare (COL) p=1.00 | Jay Beagle (VAN) p=1.00
