cluster,soft_size,reg_shots_per60,reg_goals_per60,reg_assists_per60,reg_points_per60,reg_hits_per60,reg_blocked_shots_per60,reg_takeaways_per60,reg_giveaways_per60,reg_pim_per60,reg_pp_share,reg_pk_share,reg_fo_pct,reg_fo_taken_per_game,mp_reg_5on5_I_F_xGoals_per60,mp_reg_5on5_I_F_xGoalsPerAttempt,mp_reg_5on5_I_F_highDangerShots_per60,mp_reg_5on5_I_F_highDangerShotShare,mp_reg_5on5_I_F_rebounds_per60,mp_reg_5on5_I_F_reboundxGoals_per60,mp_reg_5on5_I_F_playContinuedInZone_per60,mp_reg_5on5_I_F_playContinuedOutsideZone_per60,mp_reg_5on5_OnIce_xGoalsPercentage_calc,mp_reg_5on5_OnIce_F_xGoals_per60,mp_reg_5on5_OnIce_A_xGoals_per60,mp_reg_5on5_OnIce_A_shotAttempts_per60,mp_reg_5on5_shotsBlockedByPlayer_per60,mp_reg_5on5_penaltiesDrawn_per60,mp_reg_5on4_I_F_xGoals_per60,mp_reg_4on5_OnIce_A_xGoals_per60,prototype_players
0,52.5335214528461,3.4266454283872716,0.11432735049845451,0.45342331524574414,0.5677506657441986,5.616217565689042,5.244892589593542,0.6949029477395468,1.8275080536857187,1.6888298728160278,0.0,0.0,0.0,0.0,0.13214186186242524,0.016124856795445303,0.033799118584235975,0.004139821917747095,0.2086150667517265,0.014678067737415541,1.7281995686139695,2.095437375611353,0.4685446708983777,2.152979136624975,2.4451405342944956,59.016637082676205,4.675493720305173,0.36585669686787986,0.060676867984185534,6.66368878517008,Brett Lernout (MTL) p=1.00 | Justin Falk (BUF) p=1.00 | Chris Bigras (COL) p=1.00 | Steven Santini (NJD) p=1.00 | Josh Gorges (BUF) p=1.00 | Ben Harpur (OTT) p=1.00 | David Schlemko (MTL) p=1.00 | Jack Johnson (CBJ) p=1.00 | Luke Schenn (ARI) p=1.00 | Brooks Orpik (WSH) p=1.00 | Zach Bogosian (BUF) p=1.00 | Marc Methot (DAL) p=1.00
1,8.0,5.152784972359058,0.22691805691324818,0.7066267696744051,0.9335448265876534,4.775639626735748,4.112214254119413,1.0145217080796654,2.0501293081178984,1.841479468854466,0.0,0.0,0.0,0.0,0.17049416075351873,0.01634939828504308,0.046437439615551065,0.003914912842872813,0.30605440268409356,0.017033979150490375,2.2419191720126053,2.6309604106039215,0.5157789284814482,2.431401961465971,2.2727388210855795,54.96517372605092,3.9727832145096293,0.38044016099123645,1.027861483128547,5.906815381631878,Vince Dunn (STL) p=1.00 | Alexander Edler (VAN) p=1.00 | Dougie Hamilton (CGY) p=1.00 | Jonathan Ericsson (DET) p=1.00 | Brandon Carlo (BOS) p=1.00 | Alexei Emelin (NSH) p=1.00 | Josh Morrissey (WPG) p=1.00 | Colin Miller (VGK) p=1.00 | Hampus Lindholm (ANA) p=0.00 | Mathew Dumba (MIN) p=0.00 | Jacob Trouba (WPG) p=0.00 | Brady Skjei (NYR) p=0.00
2,33.111549051716096,4.054054193668082,0.15676900679253727,0.6347876322171657,0.7915566390097027,3.066757240967653,4.230930248248521,0.8112802681645843,1.798703559701754,1.2124180107997393,0.0,0.0,0.0,0.0,0.1616420230082247,0.01894186530046074,0.049501335330321396,0.005850718615109444,0.2605296996798707,0.021418971837897094,1.7666818011346233,2.3411396229010677,0.4886232350465086,2.280715168061587,2.393227515496376,57.10582586117139,4.139865407981573,0.3426609944890859,0.4800943323292521,3.3519889615428076,Marc Staal (NYR) p=1.00 | Xavier Ouellet (DET) p=1.00 | Gustav Olofsson (MIN) p=1.00 | Jan Rutta (CHI) p=1.00 | Ryan Sproul (NYR) p=1.00 | Marcus Pettersson (ANA) p=1.00 | Ryan Murphy (MIN) p=1.00 | Victor Antipin (BUF) p=1.00 | Carl Gunnarsson (STL) p=1.00 | Oscar Fantenberg (LAK) p=1.00 | Sebastian Aho (NYI) p=1.00 | Brad Hunt (VGK) p=1.00
3,15.310898431577977,3.760614429201172,0.19308033625541207,0.5685638161534663,0.7616441524088784,6.41063665228095,5.216590931505643,0.7267979913469279,2.2685225187504874,2.323695959603134,0.0,0.0,0.0,0.0,0.13597976090713526,0.015347700810404234,0.0028781247736735143,0.0003721476623377194,0.25790887451550165,0.006772675720523461,1.9476761406757073,2.1280977074451277,0.5113013746754647,2.4505670456687896,2.3461602253494074,57.781077896099184,4.868745323807704,0.5521648502852973,3.8768686152530547,7.218762218999677,Jamie Oleksiak (PIT/DAL) p=1.00 | Scott Mayfield (NYI) p=1.00 | Ian McCoshen (FLA) p=1.00 | Dan Girardi (TBL) p=1.00 | Connor Carrick (TOR) p=1.00 | Jordie Benn (MTL) p=1.00 | Fredrik Claesson (OTT) p=1.00 | Ron Hainsey (TOR) p=1.00 | Brayden McNabb (VGK) p=1.00 | Dion Phaneuf (OTT/LAK) p=1.00 | Nick Seeler (MIN) p=1.00 | Jakub Jerabek (MTL/WSH) p=0.97
4,1.0,4.49683816066828,0.2810523850417675,0.8431571551253024,1.12420954016707,16.019985947380746,3.0915762354594425,0.562104770083535,1.9673666952923725,19.11156218284019,0.0,0.0,0.0,0.0,0.5049216824361931,0.063,0.8587103442792399,0.10714285714285714,0.0,0.0,1.7174206885584797,2.862367814264133,0.47663739357779716,2.0351435159417988,2.2346505525960083,60.968434443826034,3.1486045956905464,2.0036574699848932,0.0,0.21000000000000002,Luke Witkowski (DET) p=1.00 | Zdeno Chara (BOS) p=0.00 | Cam Fowler (ANA) p=0.00 | Matt Tennyson (BUF) p=0.00 | Ryan Murray (CBJ) p=0.00 | Morgan Rielly (TOR) p=0.00 | Hampus Lindholm (ANA) p=0.00 | Mathew Dumba (MIN) p=0.00 | Brady Skjei (NYR) p=0.00 | Olli Määttä (PIT) p=0.00 | Mike Matheson (FLA) p=0.00 | Cody Ceci (OTT) p=0.00
5,21.062224230654536,5.0749481198354065,0.1759170610731238,0.5377976030070778,0.7137146640802016,7.646611355037379,4.719512098180335,0.9293544581043739,1.9762565217749286,3.6760275715087785,0.0,0.0,0.0,0.0,0.19459704518290258,0.01732526522765305,0.05394653695885552,0.004830664460649152,0.32131373696253057,0.015157541437044682,2.361526519075304,3.242673791316537,0.4976316475146823,2.397959865933474,2.423383536695081,57.53558953389658,4.355992123239134,0.6806057828693053,0.09999071938184585,5.8528095474128525,Brendan Smith (NYR) p=1.00 | Duncan Siemens (COL) p=1.00 | Mark Borowiecki (OTT) p=1.00 | Alex Biega (VAN) p=1.00 | Radko Gudas (PHI) p=1.00 | Eric Gryba (EDM) p=1.00 | Adam McQuaid (BOS) p=1.00 | Slater Koekkoek (TBL) p=1.00 | Kyle Quincey (MIN) p=1.00 | Brandon Manning (PHI) p=1.00 | Nikita Zadorov (COL) p=1.00 | Darnell Nurse (EDM) p=0.99
6,31.848712071711347,7.090828490708486,0.35466289073751833,1.1582324001596314,1.5128952908971496,3.138913081812953,3.761557803839866,1.2440589661223265,2.389622121842499,1.1767715083827728,0.0,0.0,0.0,0.0,0.25121451906391334,0.01920531308794803,0.041928663117713705,0.0031291977989721786,0.4661446274442915,0.01617336660304519,2.902214294260257,3.4219425976134956,0.5168516938150662,2.5673729593355845,2.401472221757746,55.89165449214033,3.8005173690587832,0.4619675819671614,0.903588088631613,5.041409002345349,Chris Wideman (OTT) p=1.00 | Seth Jones (CBJ) p=1.00 | Yohann Auvitu (EDM) p=1.00 | Mikhail Sergachev (TBL) p=1.00 | Roman Josi (NSH) p=1.00 | Shayne Gostisbehere (PHI) p=1.00 | Brent Burns (SJS) p=1.00 | Morgan Rielly (TOR) p=1.00 | Jakob Chychrun (ARI) p=1.00 | Zach Werenski (CBJ) p=1.00 | Tyson Barrie (COL) p=1.00 | Ryan Pulock (NYI) p=1.00
7,21.227316309774096,5.0535900085478795,0.22818864466922067,0.8291096254631395,1.0572982701323599,3.1168651560632896,4.090660731536091,0.8974190710514517,2.435538572221764,1.1611746453339395,0.0,0.0,0.0,0.0,0.16659189619020412,0.01684803479285798,0.03746456524967305,0.0037627891165523636,0.33311495959526005,0.01705086078136819,2.179009632770001,2.4119652439476944,0.5058423291744214,2.4671801928400137,2.4145254603946578,57.5794022193256,4.196889596530386,0.3365792558547751,0.44337158155433737,12.208727715645157,Markus Nutivaara (CBJ) p=1.00 | Erik Gustafsson (CHI) p=1.00 | Kevin Gravel (LAK) p=1.00 | Toby Enstrom (WPG) p=1.00 | Victor Mete (MTL) p=1.00 | Mark Alt (PHI/COL) p=1.00 | Ethan Bear (EDM) p=1.00 | Will Butcher (NJD) p=1.00 | Niklas Kronwall (DET) p=1.00 | Kevin Connauton (ARI) p=1.00 | Neal Pionk (NYR) p=1.00 | Brett Kulak (CGY) p=1.00
8,69.90577845171984,4.859230449863422,0.24415541656610554,0.7999477239797985,1.044103140545904,3.757917205042371,4.504858227387245,1.0514988205480489,2.0225911641381886,1.353689029384608,0.0,0.0,0.0,0.0,0.18548260636380454,0.018658020261978766,0.06358402509202761,0.00632139040459543,0.2988400102336011,0.023340805098267327,2.143585865470748,2.5624842077415204,0.5005710094560506,2.41295249463431,2.4096647875434805,57.03422461149739,4.241329050254615,0.38660520558186284,0.5440908944871651,6.4403638463084,Marc-Edouard Vlasic (SJS) p=1.00 | Brent Seabrook (CHI) p=1.00 | TJ Brodie (CGY) p=1.00 | Ivan Provorov (PHI) p=1.00 | Erik Johnson (COL) p=1.00 | Jeff Petry (MTL) p=1.00 | Sami Vatanen (NJD/ANA) p=1.00 | Drew Doughty (LAK) p=1.00 | Mike Green (DET) p=1.00 | Tyler Myers (WPG) p=1.00 | Brady Skjei (NYR) p=1.00 | Cam Fowler (ANA) p=1.00
9,1.0,5.4075736756309265,0.4301479060160964,1.1060946154699622,1.5362425214860587,4.17857965844208,3.4411832481287714,0.6759467094538658,1.597692222345501,1.2597188676185682,0.0,0.0,0.0,0.0,0.16094697334231547,0.016080769230769232,0.0769897026272736,0.007692307692307693,0.11548455394091041,0.016437301510922913,2.078721970936387,2.6176498893273026,0.5075128854721761,2.23635838706573,2.1701472428062747,57.819266673082474,3.2335675103454915,0.4234433644500048,1.0234592445328032,4.09799234072183,Mathew Dumba (MIN) p=1.00 | Zdeno Chara (BOS) p=0.00 | Colton Parayko (STL) p=0.00 | Matt Tennyson (BUF) p=0.00 | Ryan Murray (CBJ) p=0.00 | Morgan Rielly (TOR) p=0.00 | Hampus Lindholm (ANA) p=0.00 | Brady Skjei (NYR) p=0.00 | Olli Määttä (PIT) p=0.00 | Mike Matheson (FLA) p=0.00 | Cody Ceci (OTT) p=0.00 | Derrick Pouliot (VAN) p=0.00
