cluster,soft_size,reg_shots_per60,reg_goals_per60,reg_assists_per60,reg_points_per60,reg_hits_per60,reg_blocked_shots_per60,reg_takeaways_per60,reg_giveaways_per60,reg_pim_per60,reg_pp_share,reg_pk_share,reg_fo_pct,reg_fo_taken_per_game,mp_reg_5on5_I_F_xGoals_per60,mp_reg_5on5_I_F_xGoalsPerAttempt,mp_reg_5on5_I_F_highDangerShots_per60,mp_reg_5on5_I_F_highDangerShotShare,mp_reg_5on5_I_F_rebounds_per60,mp_reg_5on5_I_F_reboundxGoals_per60,mp_reg_5on5_I_F_playContinuedInZone_per60,mp_reg_5on5_I_F_playContinuedOutsideZone_per60,mp_reg_5on5_OnIce_xGoalsPercentage_calc,mp_reg_5on5_OnIce_F_xGoals_per60,mp_reg_5on5_OnIce_A_xGoals_per60,mp_reg_5on5_OnIce_A_shotAttempts_per60,mp_reg_5on5_shotsBlockedByPlayer_per60,mp_reg_5on5_penaltiesDrawn_per60,mp_reg_5on4_I_F_xGoals_per60,mp_reg_4on5_OnIce_A_xGoals_per60,prototype_players
0,10.0,9.019224643323502,0.7783390397797705,1.0470148024996628,1.8253538422794335,4.463850349383192,0.9304784907663542,1.9341703219397561,1.5116537867521238,2.262142105179376,0.0,0.0,0.0,0.0,0.7849669415882568,0.05295054782261503,0.6738231297911979,0.045364951892715714,0.5961154626283397,0.12397409346929975,3.4202168665176744,4.892653641973917,0.5016419764646937,2.4058900978838396,2.3762297716057876,52.12981292285993,1.0744254333103556,0.9061928250857839,1.6322366539253168,135.98642143691646,Petr Prucha (PHX) p=1.00 | Ales Kotalik (NYR/CGY) p=1.00 | Drew Stafford (BUF) p=1.00 | Scott Walker (CAR/WSH) p=1.00 | Mikael Backlund (CGY) p=1.00 | Maxim Afinogenov (ATL) p=1.00 | Enver Lisin (NYR) p=1.00 | Raffi Torres (CBJ/BUF) p=1.00 | Sergei Samsonov (CAR) p=1.00 | Michael Grabner (VAN) p=1.00 | Matt Moulson (NYI) p=0.00 | Petteri Nokelainen (ANA/PHX) p=0.00
1,162.71599273958887,6.91107398822468,0.6797527237344726,1.0155839566424647,1.6953366803769367,4.505189523061522,2.072933237187814,1.7243091622966005,1.3364212595033147,1.9449554344926583,0.0,0.0,0.0,0.0,0.6229416045369286,0.053042211009091456,0.5047290430902591,0.04333962383224684,0.39756176974384294,0.11723248372907394,2.903222823971501,3.677269393726393,0.49031761388062767,2.2147326422544973,2.292474168502721,53.51515060528356,1.8035114496710007,0.9842095643990788,1.113692303728589,6.121584424081493,Mikko Koivu (MIN) p=1.00 | Samuel Pahlsson (CBJ) p=1.00 | Nate Thompson (NYI/TBL) p=1.00 | Scott Gomez (MTL) p=1.00 | Jordan Staal (PIT) p=1.00 | Joe Pavelski (SJS) p=1.00 | Kyle Brodziak (MIN) p=1.00 | Manny Malhotra (SJS) p=1.00 | Todd Marchant (ANA) p=1.00 | John Madden (CHI) p=1.00 | Kyle Chipchura (ANA/MTL) p=1.00 | Travis Zajac (NJD) p=1.00
2,14.0,5.5957809632987665,0.32384814862302147,0.7170977807083913,1.0409459293314127,12.818264837154484,1.6390528007596308,1.100131083084657,1.2954669333614046,17.503504375348797,0.0,0.0,0.0,0.0,0.4821036937183439,0.0516625276317514,0.4113632602748579,0.04212381909853001,0.32922819763411837,0.09510937181402955,2.4304009781049536,3.0651026752973567,0.4587777631363978,1.834311457609015,2.1349908111027083,52.55465355966879,1.6165990517270628,3.789781218933166,2.0151215553403015,7.917022663737883,Ben Eager (CHI) p=1.00 | Brad May (DET) p=1.00 | Brandon Prust (CGY/NYR) p=1.00 | Derek Boogaard (MIN) p=1.00 | Jared Boll (CBJ) p=1.00 | Daniel Carcillo (PHI) p=1.00 | Aaron Voros (NYR) p=1.00 | Wade Belak (NSH) p=1.00 | Rick Rypien (VAN) p=1.00 | Donald Brashear (NYR) p=1.00 | Eric Boulton (ATL) p=1.00 | Krys Barch (DAL) p=1.00
3,16.0,4.775772871496115,0.34479160327390546,0.5186629334094777,0.8634545366833831,14.669112385454788,1.617098846191303,0.6605063672239445,1.3802268767097918,30.83253840454999,0.0,0.0,0.0,0.0,0.46892747430737336,0.059809017053567136,0.33775247856836327,0.04683302843482864,0.39410266589024245,0.09055887740090053,1.9632993222475754,2.8853895886018046,0.42867965819012605,1.6742603077390439,2.2025732315017574,54.765379642661614,1.6163801139503469,5.116999370896242,0.2652229130335886,22.464814024870037,Paul Bissonnette (PHX) p=1.00 | Brad Staubitz (SJS) p=1.00 | David Koci (COL) p=1.00 | Darcy Hordichuk (VAN) p=1.00 | Jay Rosehill (TOR) p=1.00 | Colton Orr (TOR) p=1.00 | Raitis Ivanans (LAK) p=1.00 | Nick Tarnasky (FLA) p=1.00 | Steve MacIntyre (FLA/EDM) p=1.00 | Eric Godard (PIT) p=1.00 | Frazer McLaren (SJS) p=1.00 | George Parros (ANA) p=1.00
4,50.343891822597115,6.3644076771309965,0.5834809968054694,0.7426765703964574,1.3261575672019272,11.030191594871052,1.897243529336919,1.2758527336790195,1.3807121352550469,8.004951243245182,0.0,0.0,0.0,0.0,0.5675550644328221,0.05180345069850226,0.483341660386423,0.04539640059920521,0.4667798367794845,0.1195460777965749,2.785922067919008,3.4110017082160966,0.4627041557218712,1.985052450716313,2.2824342720243984,54.97275139256042,1.7781831531590448,2.235331242825188,0.7960152840339094,4.8959939604328735,Georges Laraque (MTL) p=1.00 | Troy Bodie (ANA) p=1.00 | Jamal Mayers (TOR/CGY) p=1.00 | Tim Jackman (NYI) p=1.00 | Ryan Stone (EDM) p=1.00 | Brad Winchester (STL) p=1.00 | Zack Stortini (EDM) p=1.00 | Derek Dorsett (CBJ) p=1.00 | Shean Donovan (OTT) p=1.00 | John Scott (MIN) p=1.00 | Mike Blunden (CBJ) p=1.00 | Chris Neil (OTT) p=1.00
5,199.94011543781403,8.15586488353342,0.8542748095218806,1.1108479120000003,1.965122721521881,4.3001942746172,1.4232320677928407,1.7723678438006376,1.519766280476167,1.9993018188464788,0.0,0.0,0.0,0.0,0.7086765100429732,0.053865759813262214,0.5780141034179533,0.044598217731932614,0.5066893118516524,0.12665383366810345,3.289025529236292,4.129194468440416,0.5119230921124145,2.3584642813614503,2.2474530330984996,52.72179545901041,1.4422590511159643,1.0785709355531663,1.4773461177514602,5.0727221377045835,Ryan Getzlaf (ANA) p=1.00 | Steve Bernier (VAN) p=1.00 | Ville Leino (DET/PHI) p=1.00 | Jussi Jokinen (CAR) p=1.00 | Derick Brassard (CBJ) p=1.00 | Tom Pyatt (MTL) p=1.00 | Ray Whitney (CAR) p=1.00 | Joffrey Lupul (ANA) p=1.00 | Alexander Steen (STL) p=1.00 | Thomas Vanek (BUF) p=1.00 | Ilya Kovalchuk (ATL/NJD) p=1.00 | Jeff Tambellini (NYI) p=1.00
