cluster,soft_size,reg_shots_per60,reg_goals_per60,reg_assists_per60,reg_points_per60,reg_hits_per60,reg_blocked_shots_per60,reg_takeaways_per60,reg_giveaways_per60,reg_pim_per60,reg_pp_share,reg_pk_share,reg_fo_pct,reg_fo_taken_per_game,prototype_players
0,74.86889672802195,5.905954366230309,0.38354644683785855,0.5141283469087506,0.8976747937466092,13.538365860524234,1.8817158318190579,1.34430667583305,1.1836930650532735,7.276168898656225,0.0,0.0,0.0,0.0,L. O'Brien (WSH) p=1.00 | 8474736 (PHI) p=1.00 | T. Wilson (WSH) p=1.00 | 8473722 (SJS) p=1.00 | 8473911 (EDM) p=1.00 | 8471636 (NJD) p=1.00 | 8467493 (OTT) p=1.00 | 8471371 (SJS) p=1.00 | 8474061 (WPG) p=1.00 | 8471703 (PIT) p=1.00 | 8474603 (WPG) p=1.00 | 8471766 (CBJ) p=1.00
1,103.72926422542014,8.202469018575961,0.8369887260270127,0.9670338785200321,1.8040226045470449,6.732900985246212,1.268102231039462,1.4487856551745686,1.508306101947019,2.1637851103875185,0.0,0.0,0.0,0.0,A. Ovechkin (WSH) p=1.00 | C. Perry (ANA) p=1.00 | 8471309 (DET) p=1.00 | 8468486 (CBJ) p=1.00 | 8471217 (WPG) p=1.00 | 8471273 (CBJ) p=1.00 | 8474190 (PHI) p=1.00 | K. Palmieri (ANA) p=1.00 | A. Lee (NYI) p=1.00 | D. Perron (PIT/EDM) p=0.99 | 8473492 (ANA) p=0.99 | 8471716 (DET) p=0.99
2,193.06336797663207,7.4596017738671145,0.8080632950673932,1.2129867152494884,2.0210500103168814,3.3316380835331145,1.620524792273989,1.9346166819178934,1.5663419183901282,1.2136963117764759,0.0,0.0,0.0,0.0,8476346 (CGY) p=1.00 | J. Tavares (NYI) p=1.00 | M. Stone (OTT) p=1.00 | M. Backlund (CGY) p=1.00 | S. Monahan (CGY) p=1.00 | 8466138 (SJS) p=1.00 | K. Hayes (NYR) p=1.00 | 8476919 (SJS) p=1.00 | 8467514 (DET) p=1.00 | J. Schwartz (STL) p=1.00 | 8470794 (SJS) p=1.00 | 8474573 (NYI) p=1.00
3,122.33847106992587,5.627778550261175,0.4282025774574163,0.6286219753930552,1.0568245528504714,6.848891361544672,2.931922317350507,1.4829774278743384,0.9133022250098033,1.875436985547351,0.0,0.0,0.0,0.0,8470159 (EDM) p=1.00 | 8470778 (DET) p=1.00 | 8470803 (MIN) p=1.00 | 8471856 (ARI) p=1.00 | 8474727 (CHI/SJS) p=1.00 | 8467334 (MTL) p=1.00 | 8475309 (BUF) p=1.00 | 8471338 (BUF/MTL) p=1.00 | 8470018 (BUF) p=1.00 | L. Glendening (DET) p=1.00 | E. Haula (MIN) p=1.00 | S. Reinhart (BUF) p=1.00
