cluster,soft_size,reg_shots_per60,reg_goals_per60,reg_assists_per60,reg_points_per60,reg_hits_per60,reg_blocked_shots_per60,reg_takeaways_per60,reg_giveaways_per60,reg_pim_per60,reg_pp_share,reg_pk_share,reg_fo_pct,reg_fo_taken_per_game,prototype_players
0,131.6611455452689,8.182095647915634,0.9266357910603606,1.5004439024541696,2.4270796935145302,2.3233359379194902,1.4440542256094664,2.144964548072904,2.271129370326195,1.309647423063546,0.0,0.0,0.0,0.0,M. Barzal (NYI) p=1.00 | B. Marchand (BOS) p=1.00 | N. Kucherov (TBL) p=1.00 | C. Mittelstadt (BUF) p=1.00 | E. Malkin (PIT) p=1.00 | J. Gaudreau (CGY) p=1.00 | C. McDavid (EDM) p=1.00 | L. Draisaitl (EDM) p=1.00 | T. Hall (NJD) p=1.00 | M. Marner (TOR) p=1.00 | J. Bailey (NYI) p=1.00 | M. Stone (OTT) p=1.00
1,143.40594276336557,6.189227363925088,0.5008761408477043,0.6485426402921644,1.1494187811398688,7.613830861623192,2.6808970998302506,1.4259745912010315,1.167964541922816,1.9394115799898382,0.0,0.0,0.0,0.0,B. Froese (MTL) p=1.00 | D. Rasmussen (ANA) p=1.00 | B. Goodrow (SJS) p=1.00 | B. Dubinsky (CBJ) p=1.00 | D. MacKenzie (FLA) p=1.00 | T. Pyatt (OTT) p=1.00 | C. Cizikas (NYI) p=1.00 | M. Fisher (NSH) p=1.00 | J. Josefson (BUF) p=1.00 | L. Sedlak (CBJ) p=1.00 | R. Callahan (TBL) p=0.99 | M. Kempe (ARI) p=0.99
2,54.9743923894716,6.900257680513669,0.5127984481690677,0.5530421874697148,1.0658406356387826,11.286173671654362,2.332715366917151,1.1385154924003493,1.5041786694987047,6.3015297338481195,0.0,0.0,0.0,0.0,R. Johnston (NYI) p=1.00 | M. McCarron (MTL) p=1.00 | A. Greer (COL) p=1.00 | C. McLeod (NYR/NSH) p=1.00 | M. Haley (FLA) p=1.00 | D. Dorsett (VAN) p=1.00 | B. Lemieux (WPG) p=1.00 | C. Thorburn (STL) p=1.00 | R. Reaves (PIT/VGK) p=1.00 | Z. Dalpe (CBJ) p=1.00 | A. Martinsen (CHI) p=1.00 | K. MacDermid (LAK) p=1.00
3,186.95851930189392,7.140466215531812,0.8085813880987308,1.0077306782220625,1.8163120663207935,3.7812348025536155,1.9705629524863868,1.7583162388758455,1.433275896558015,1.328969402649744,0.0,0.0,0.0,0.0,C. DiDomenico (OTT) p=0.99 | G. Landeskog (COL) p=0.99 | A. Henrique (ANA/NJD) p=0.99 | T. Oshie (WSH) p=0.99 | S. Baertschi (VAN) p=0.99 | D. Carr (MTL) p=0.99 | A. Beauvillier (NYI) p=0.98 | V. Filppula (PHI) p=0.98 | B. Rust (PIT) p=0.98 | S. Reinhart (BUF) p=0.98 | R. Nash (BOS) p=0.98 | C. Stephenson (WSH) p=0.98
