cluster,soft_size,reg_shots_per60,reg_goals_per60,reg_assists_per60,reg_points_per60,reg_hits_per60,reg_blocked_shots_per60,reg_takeaways_per60,reg_giveaways_per60,reg_pim_per60,reg_pp_share,reg_pk_share,reg_fo_pct,reg_fo_taken_per_game,mp_reg_5on5_I_F_xGoals_per60,mp_reg_5on5_I_F_xGoalsPerAttempt,mp_reg_5on5_I_F_highDangerShots_per60,mp_reg_5on5_I_F_highDangerShotShare,mp_reg_5on5_I_F_rebounds_per60,mp_reg_5on5_I_F_reboundxGoals_per60,mp_reg_5on5_I_F_playContinuedInZone_per60,mp_reg_5on5_I_F_playContinuedOutsideZone_per60,mp_reg_5on5_OnIce_xGoalsPercentage_calc,mp_reg_5on5_OnIce_F_xGoals_per60,mp_reg_5on5_OnIce_A_xGoals_per60,mp_reg_5on5_OnIce_A_shotAttempts_per60,mp_reg_5on5_shotsBlockedByPlayer_per60,mp_reg_5on5_penaltiesDrawn_per60,mp_reg_5on4_I_F_xGoals_per60,mp_reg_4on5_OnIce_A_xGoals_per60,prototype_players
0,71.58245627465335,2.891267663254877,0.0913999053012295,0.4323460280934655,0.523745933394695,5.125024608057118,4.962745942184387,0.6461787492159642,1.6435574621339621,1.560901103060058,0.0,0.0,0.0,0.0,0.10364382147866245,0.014676691303826166,0.009492408892636823,0.0012675666137742351,0.17607762371507532,0.005930548597803398,1.4818519363483633,1.8021048566083626,0.47618607893200726,2.1066757561727765,2.309879234449026,55.821074635317174,4.615538396322311,0.384264666593897,0.20189896707794677,6.038471470230862,Michael Kostka (OTT) p=1.00 | Willie Mitchell (FLA) p=1.00 | Nate Guenin (COL) p=1.00 | Dennis Seidenberg (BOS) p=1.00 | Jonas Brodin (MIN) p=1.00 | Tom Gilbert (MTL) p=1.00 | Mark Fayne (EDM) p=1.00 | Alexey Marchenko (DET) p=1.00 | Brandon Gormley (COL) p=1.00 | Michal Rozsival (CHI) p=1.00 | Paul Martin (SJS) p=1.00 | Toby Enstrom (WPG) p=1.00
1,1.0,9.986561991654291,0.7638446849140675,1.3579461065138978,2.1217907914279652,2.8573449324563267,4.102128863427399,1.499398825942429,2.885635476342033,1.499398825942429,0.0,0.0,0.0,0.0,0.3541367062288833,0.018023809523809522,0.116953998094083,0.005952380952380952,0.428831326344971,0.023117906956597073,4.444251927575154,4.990037252014208,0.549732681710837,2.6135709954084727,2.1406869964480637,53.175084466776404,4.210343931386988,0.545785324439054,0.9888894773076312,6.740029806259315,Brent Burns (SJS) p=1.00 | Zdeno Chara (BOS) p=0.00 | Brandon Gormley (COL) p=0.00 | Mark Pysyk (BUF) p=0.00 | Dylan McIlrath (NYR) p=0.00 | Erik Gudbranson (FLA) p=0.00 | Petter Granberg (NSH) p=0.00 | Cam Fowler (ANA) p=0.00 | Derek Forbort (LAK) p=0.00 | Alexander Petrovic (FLA) p=0.00 | Nate Prosser (MIN) p=0.00 | Justin Faulk (CAR) p=0.00
2,29.01320904199458,4.1912778470901575,0.18939734086703364,0.4996141267384785,0.689011467605512,4.803433000101883,4.39727008594741,0.7544734895952625,1.8906828699084763,2.109063885913799,0.0,0.0,0.0,0.0,0.18760224067441533,0.02140208526637175,0.12933458893972472,0.015117375422701886,0.2526342244714629,0.04070808840805773,1.8649520607767787,2.5223137667789515,0.48870656465425105,2.2459676108229485,2.35480539985961,55.5197704521028,4.2096553136202495,0.4681246768054199,0.6047347812141556,4.3012808816159955,Chris Bigras (COL) p=1.00 | Griffin Reinhart (EDM) p=1.00 | Nikita Zadorov (COL) p=1.00 | Andrew Campbell (TOR) p=1.00 | Adam Clendening (EDM/PIT) p=1.00 | Adam Pardy (WPG/EDM) p=1.00 | Stefan Elliott (ARI/NSH) p=1.00 | Mark Pysyk (BUF) p=1.00 | Connor Carrick (TOR/WSH) p=1.00 | Brendan Smith (DET) p=1.00 | Viktor Svedberg (CHI) p=1.00 | Nikita Nesterov (TBL) p=1.00
3,26.589070218916543,3.646814112347393,0.12666667421613792,0.3609598837206005,0.4876265579367385,8.928910747221558,4.814907756817441,0.4914576946425703,1.7723752722376136,4.972234991692213,0.0,0.0,0.0,0.0,0.1412238459417654,0.016160511866446535,0.015912133223161148,0.0017075026675075,0.23105256259230877,0.011485163730290755,1.9117291020743328,2.2731051483717333,0.48134331054280105,2.1273200298835704,2.298510857707197,54.65240360282429,4.438697552559957,0.8756987624784288,0.06569353609374576,5.913267513004127,Andrey Pedan (VAN) p=1.00 | Mark Borowiecki (OTT) p=1.00 | Jarred Tinordi (ARI/MTL) p=1.00 | Alex Grant (ARI) p=1.00 | Dylan McIlrath (NYR) p=1.00 | Jamie Oleksiak (DAL) p=1.00 | Scott Mayfield (NYI) p=1.00 | Eric Gryba (EDM) p=1.00 | Andrew Ference (EDM) p=1.00 | Derek Forbort (LAK) p=1.00 | Dalton Prout (CBJ) p=1.00 | Brandon Manning (PHI) p=1.00
4,6.02339253879473,3.4016337354974557,0.18772061314089764,0.39387074721263843,0.5815913603535361,6.369573800046393,6.160863756051178,0.651687146832547,1.3796232786947153,2.185380447805252,0.0,0.0,0.0,0.0,0.1534729564052681,0.01780942900605733,0.020448184140276746,0.0019305081427706673,0.27178251014130306,0.008874245699982389,1.8774537332892436,2.20275521432797,0.5038089030862831,2.2439199815200963,2.246008739572981,54.35809077272482,5.768972087307188,0.4978229195833269,7.564445013751988,4.4330605801949625,Nikita Tryamkin (VAN) p=1.00 | Carl Gunnarsson (STL) p=1.00 | Robert Bortuzzo (STL) p=1.00 | Zach Redmond (COL) p=1.00 | Karl Alzner (WSH) p=1.00 | Calvin de Haan (NYI) p=1.00 | Radko Gudas (PHI) p=0.01 | Deryk Engelland (CGY) p=0.01 | Rob Scuderi (LAK/PIT/CHI) p=0.00 | Marc Staal (NYR) p=0.00 | Simon Despres (ANA) p=0.00 | Anthony Bitetto (NSH) p=0.00
5,84.86340920502609,4.818914537536166,0.2639647898268872,0.8262921935009262,1.0902569833278135,3.1075318638627616,4.272725368048707,0.9439120298039888,1.7946565467448146,1.2573342244915247,0.0,0.0,0.0,0.0,0.17177024975920155,0.018139418441383812,0.04932138153996968,0.005289075592105044,0.26002971135042724,0.015097922166393768,2.0367919342724985,2.5006500210123535,0.5090158887448747,2.2675781961943255,2.1946211659129444,52.94688320800744,4.1589304766038975,0.3804494935541156,0.7270189220026101,5.895489672291595,Rasmus Ristolainen (BUF) p=1.00 | Justin Schultz (EDM/PIT) p=1.00 | David Savard (CBJ) p=1.00 | Morgan Rielly (TOR) p=1.00 | Sami Vatanen (ANA) p=1.00 | Jason Garrison (TBL) p=1.00 | Andrej Sekera (EDM) p=1.00 | Mark Streit (PHI) p=1.00 | Duncan Keith (CHI) p=1.00 | Cam Fowler (ANA) p=1.00 | Roman Josi (NSH) p=1.00 | Alexander Edler (VAN) p=1.00
6,2.0,6.4278530686521425,0.1974528455585627,1.1274089687681568,1.3248618143267195,2.647446984667102,2.844616871393542,0.9504329457572713,2.339500293001913,1.1547832196505368,0.0,0.0,0.0,0.0,0.23821733006691212,0.020093813408712448,0.044169791389148685,0.003764291011880606,0.2867492278690794,0.02835039030350623,2.4491787864153007,3.0890500679573116,0.505447226586638,2.534529291578907,2.4749920311910785,53.286482178363116,2.9355190465764522,0.41807721483523547,0.5480944303591692,3.0737021017743644,Torey Krug (BOS) p=1.00 | Jake Gardiner (TOR) p=1.00 | Jarred Tinordi (ARI/MTL) p=0.00 | Mark Pysyk (BUF) p=0.00 | Dylan McIlrath (NYR) p=0.00 | Erik Gudbranson (FLA) p=0.00 | Petter Granberg (NSH) p=0.00 | Cam Fowler (ANA) p=0.00 | Derek Forbort (LAK) p=0.00 | Zdeno Chara (BOS) p=0.00 | Alexander Petrovic (FLA) p=0.00 | Justin Faulk (CAR) p=0.00
7,7.0,4.282607111120144,0.19926494206314807,0.6842223202489367,0.8834872623120849,5.785584852451359,4.925672747897742,0.788147651153235,1.8462603326309552,1.8811191552834619,0.0,0.0,0.0,0.0,0.16078053198954997,0.01750502921057651,0.043675960935694126,0.004434353705051252,0.29306963793300866,0.016266765158863297,1.8340309031606519,2.2668735938005162,0.5047236666645459,2.2330173017676915,2.192272382637811,54.55612161950415,4.514873079818889,0.5692981651469677,0.44603801374062424,5.395463382662123,Roman Polak (TOR/SJS) p=1.00 | Shayne Gostisbehere (PHI) p=1.00 | Ryan McDonagh (NYR) p=1.00 | Brian Dumoulin (PIT) p=1.00 | Luke Schenn (LAK/PHI) p=1.00 | Nick Schultz (PHI) p=1.00 | Steven Kampfer (FLA) p=1.00 | Brent Burns (SJS) p=0.00 | Cam Fowler (ANA) p=0.00 | Erik Gudbranson (FLA) p=0.00 | Petter Granberg (NSH) p=0.00 | Zdeno Chara (BOS) p=0.00
8,21.04751160889793,4.450009700202971,0.08883639931095992,0.47064152892219185,0.5594779282331518,4.462608638735449,3.4067958493498463,0.5728509322522412,1.9128903670264519,1.7558473780285404,0.0,0.0,0.0,0.0,0.13487716471006264,0.01496358909104634,1.5518311231852437e-18,1.352879930428141e-19,0.13176049870135384,0.0036543633319931134,2.0918845071119745,2.566523065589412,0.4857396862224905,2.0644100999420516,2.1788152352760126,51.209864435299295,3.5652879361893954,0.44684503632699685,0.23278529071502113,0.15715930068589506,Casey Nelson (BUF) p=1.00 | Brad Hunt (EDM) p=1.00 | Nikita Nikitin (EDM) p=1.00 | Vojtech Mozik (NJD) p=1.00 | Rinat Valiev (TOR) p=1.00 | Aaron Ness (WSH) p=1.00 | David Rundblad (CHI) p=1.00 | Slater Koekkoek (TBL) p=1.00 | Dylan Olsen (FLA) p=1.00 | Ryan Pulock (NYI) p=1.00 | Mirco Mueller (SJS) p=1.00 | Matt Tennyson (SJS) p=1.00
9,23.880951111716776,4.805131325560261,0.18973610553655454,0.9921807194607212,1.181916824997276,3.3512286580430692,3.434743978468808,1.032669579399863,1.9069517465233632,1.4164083386873274,0.0,0.0,0.0,0.0,0.18871984956628043,0.020707077366834005,0.07216165649039259,0.00775813183705243,0.315779042351664,0.02092551768516073,2.17524797848607,2.3831548237707727,0.5137920848202308,2.394602671170125,2.2614624661100162,52.06175647724647,3.5915371803012386,0.41224016109716044,0.5488701797505101,9.480438994332086,Derrick Pouliot (PIT) p=1.00 | Colin Miller (BOS) p=1.00 | Victor Bartley (MTL/NSH) p=1.00 | Jamie McBain (LAK) p=1.00 | Brett Kulak (CGY) p=1.00 | John Klingberg (DAL) p=1.00 | Keith Yandle (NYR) p=1.00 | Ryan Murphy (CAR) p=1.00 | Nick Leddy (NYI) p=1.00 | Joel Hanley (MTL) p=1.00 | Mike Green (DET) p=1.00 | Oliver Ekman-Larsson (ARI) p=1.00
